1380210315 99 40 28 0 1 0 0
1380244426 99 40 29 0 1 0 0
1380302236 99 40 30 0 1 0 0
1380607501 100 40 30 0 1 0 0
1380782105 101 40 30 0 1 0 0
1380784799 102 40 30 0 1 0 0
1380807080 103 40 30 0 1 0 0
1382544429 103 40 30 0 1 1 0
1382591389 103 41 30 0 1 1 0
1383388736 103 42 30 0 1 1 0
1383390180 103 43 30 0 1 1 0
1394981117 103 44 30 0 1 1 0
1396066610 103 45 30 0 1 1 0
1396066630 103 46 30 0 1 1 0
1401201509 103 47 30 0 1 1 0
1420126469 103 47 30 1 1 1 0
1420126854 103 47 30 2 1 1 0
1420129422 103 48 30 2 1 1 0
1420611953 103 48 30 3 1 1 0
1420616281 103 48 30 4 1 1 0
1420632133 103 49 30 4 1 1 0
1425567693 103 49 30 5 1 1 0
1425569040 103 50 30 5 1 1 0
1434698873 103 50 30 6 1 1 0
1434788555 103 50 30 6 1 1 1
1439025402 104 50 30 6 1 1 1
1440918082 104 50 30 7 1 1 1
1440918945 104 50 30 8 1 1 1
1442074083 104 51 30 8 1 1 1
1458041099 104 51 30 9 1 1 1
1458098214 105 51 30 9 1 1 1
