1378022546 0 0 0 0 0 0 0
1378022960 0 12 0 0 0 0 0
1378022968 0 20 0 0 0 0 0
1378042134 0 24 0 0 0 0 0
1378042444 0 28 0 0 0 0 0
1378042865 0 367 0 0 0 0 0
1378046058 0 396 0 0 0 0 0
1378046287 0 402 0 0 0 0 0
1378046508 0 402 0 0 0 0 0
1378048758 0 403 0 0 0 0 0
1378049038 0 444 0 0 0 0 0
1378051426 0 482 0 0 0 0 0
1378051627 0 495 0 0 0 0 0
1378052071 0 516 0 0 0 0 0
1378098573 0 578 0 0 0 0 0
1378099642 0 581 0 0 0 0 0
1378117608 0 584 0 0 0 0 0
1378117863 0 590 0 0 0 0 0
1378118763 0 693 0 0 0 0 0
1378120441 0 753 0 0 0 0 0
1378225617 1782 753 0 0 0 0 0
1378232141 1821 753 0 0 0 0 0
1378232270 2001 753 0 0 0 0 0
1378268537 2001 753 0 0 0 0 0
1378268840 2001 815 0 0 0 0 0
1378279128 2188 815 0 0 0 0 0
1378280042 2188 815 0 0 0 0 0
1378283980 2215 815 0 0 0 0 0
1378284289 2215 815 0 0 0 0 0
1378289966 2275 815 0 0 0 0 0
1378363777 2378 815 0 0 0 0 0
1378382238 3073 815 0 0 0 0 0
1378433508 3086 815 0 0 0 0 0
1378464579 3264 815 0 0 0 0 0
1378466904 3355 815 0 0 0 0 0
1378472024 3562 815 0 0 0 0 0
1378486668 3562 815 8 0 0 0 0
1378567272 3562 818 8 0 0 0 0
1378567463 3562 958 8 0 0 0 0
1378567881 3562 963 8 0 0 0 0
1378568045 3562 964 8 0 0 0 0
1378641334 3562 964 25 0 0 0 0
1378645497 3562 965 25 0 0 0 0
1378645983 3562 965 25 0 0 0 0
1378646029 3562 965 25 0 0 0 0
1378646337 3562 987 25 0 0 0 0
1378646408 3562 987 25 0 0 0 0
1378646773 3562 988 25 0 0 0 0
1378650225 3562 988 178 0 0 0 0
1378652993 3562 988 181 0 0 0 0
1378654818 3562 988 335 0 0 0 0
1378664665 3562 988 545 0 0 0 0
1378704667 3805 1047 545 0 0 0 0
1378719300 3805 1047 545 0 0 0 0
1378720675 3813 1047 545 0 0 0 0
1378722918 3813 1048 545 0 0 0 0
1378757627 3813 1048 646 0 0 0 0
1378758869 3813 1048 660 0 0 0 0
1378760673 3813 1048 715 0 0 0 0
1378786401 3815 1048 715 0 0 0 0
1378796722 4036 1048 715 0 0 0 0
1378801138 4331 1048 715 0 0 0 0
1378803760 4439 1048 715 0 0 0 0
1378805468 4464 1048 715 0 0 0 0
1378808987 4465 1048 715 0 0 0 0
1378809609 4482 1048 715 0 0 0 0
1378816952 4482 1049 715 0 0 0 0
1378879940 4531 1049 715 0 0 0 0
1378883458 4570 1049 715 0 0 0 0
1378906333 4586 1049 715 0 0 0 0
1378913171 4591 1049 715 0 0 0 0
1378923539 4591 1049 849 0 0 0 0
1378950447 4593 1049 849 0 0 0 0
1378956892 4631 1049 849 0 0 0 0
1378961607 4721 1049 849 0 0 0 0
1378963459 4721 1051 849 0 0 0 0
1378978512 4784 1051 849 0 0 0 0
1378981584 4787 1051 849 0 0 0 0
1379008426 4787 1051 910 0 0 0 0
1379037574 4803 1051 910 0 0 0 0
1379076359 5094 1051 910 0 0 0 0
1379082896 5327 1051 910 0 0 0 0
1379086848 5391 1051 910 0 0 0 0
1379088348 5438 1051 910 0 0 0 0
1379088950 6273 1051 910 0 0 0 0
1379093704 6294 1051 910 0 0 0 0
1379095276 6307 1051 910 0 0 0 0
1379098359 6307 1051 910 0 0 0 0
1379157784 6307 1051 920 0 0 0 0
1379169257 6346 1051 920 0 0 0 0
1379170215 6346 1051 925 0 0 0 0
1379176664 6438 1051 925 0 0 0 0
1379178639 6521 1051 925 0 0 0 0
1379217077 6538 1051 925 0 0 0 0
1379263004 6583 1051 925 0 0 0 0
1379414057 6630 1051 925 0 0 0 0
1379419105 6749 1051 925 0 0 0 0
1379419307 6755 1051 925 0 0 0 0
1379419513 6755 1055 925 0 0 0 0
1379444440 6755 1055 1354 0 0 0 0
1379445951 6755 1055 1360 0 0 0 0
1379476986 6846 1055 1360 0 0 0 0
1379483515 6954 1055 1360 0 0 0 0
1379484510 6989 1055 1360 0 0 0 0
1379486480 7056 1055 1360 0 0 0 0
1379496595 7117 1055 1360 0 0 0 0
1379496784 7117 1055 1360 0 0 0 0
1379499267 7118 1055 1360 0 0 0 0
1379500992 7134 1055 1360 0 0 0 0
1379509434 7176 1055 1360 0 0 0 0
1379510143 7180 1055 1360 0 0 0 0
1379517641 7180 1055 1380 0 0 0 0
1379529899 7180 1055 1436 0 0 0 0
1379570928 7180 1055 1438 0 0 0 0
1379586593 7180 1055 1623 0 0 0 0
1379588392 7180 1055 1630 0 0 0 0
1379593854 7180 1055 1811 0 0 0 0
1379597318 7180 1055 1816 0 0 0 0
1379620165 7180 1055 2047 0 0 0 0
1379647542 7191 1055 2047 0 0 0 0
1379655539 7259 1055 2047 0 0 0 0
1379655917 7259 1055 2047 0 0 0 0
1379697648 7327 1055 2047 0 0 0 0
1379699727 7612 1055 2047 0 0 0 0
1379701682 7616 1055 2047 0 0 0 0
1379703590 7684 1055 2047 0 0 0 0
1379734790 7726 1055 2047 0 0 0 0
1379737540 7763 1055 2047 0 0 0 0
1379750253 7845 1055 2047 0 0 0 0
1379752301 7853 1055 2047 0 0 0 0
1379767838 8055 1055 2047 0 0 0 0
1379771144 8059 1055 2047 0 0 0 0
1379771368 8060 1055 2047 0 0 0 0
1379777477 8140 1055 2047 0 0 0 0
1379784136 8201 1055 2047 0 0 0 0
1379940612 8212 1055 2047 0 0 0 0
1379940930 8230 1055 2047 0 0 0 0
1379943733 8236 1055 2047 0 0 0 0
1379945078 8237 1055 2047 0 0 0 0
1379948293 8241 1055 2047 0 0 0 0
1379959012 8241 1055 2054 0 0 0 0
1379995002 8317 1055 2054 0 0 0 0
1380004492 8938 1055 2054 0 0 0 0
1380005370 8952 1055 2054 0 0 0 0
1380007168 8967 1055 2054 0 0 0 0
1380076339 9023 1055 2054 0 0 0 0
1380076804 9059 1055 2054 0 0 0 0
1380082637 9097 1055 2054 0 0 0 0
1380084209 9098 1055 2054 0 0 0 0
1380114400 9131 1055 2054 0 0 0 0
1380115653 9152 1055 2054 0 0 0 0
1380120526 9389 1055 2054 0 0 0 0
1380121762 9407 1055 2054 0 0 0 0
1380123372 9440 1055 2054 0 0 0 0
1380127608 9465 1055 2054 0 0 0 0
1380133368 9465 1055 2066 0 0 0 0
1380134708 9465 1055 2117 0 0 0 0
1380192221 9529 1055 2117 0 0 0 0
1380193247 9642 1055 2117 0 0 0 0
1380203214 9642 1055 2117 0 77 0 0
1380207322 9642 1056 2117 0 77 0 0
1380210315 9642 1056 2183 0 77 0 0
1380244426 9642 1056 2184 0 77 0 0
1380302236 9642 1056 2202 0 77 0 0
1380607501 9649 1056 2202 0 77 0 0
1380782105 10356 1056 2202 0 77 0 0
1380784799 10362 1056 2202 0 77 0 0
1380807080 10523 1056 2202 0 77 0 0
1382544429 10523 1056 2202 0 77 0 0
1382591389 10523 1056 2202 0 77 0 0
1383388736 10523 1057 2202 0 77 0 0
1383390180 10523 1066 2202 0 77 0 0
1394981117 10523 1072 2202 0 77 0 0
1396066610 10523 1073 2202 0 77 0 0
1396066630 10523 1074 2202 0 77 0 0
1401201509 10523 1121 2202 0 77 0 0
1420126469 10523 1121 2202 3 77 0 0
1420126854 10523 1121 2202 4 77 0 0
1420129422 10523 1121 2202 4 77 0 0
1420611953 10523 1121 2202 4 77 0 0
1420616281 10523 1121 2202 5 77 0 0
1420632133 10523 1121 2202 5 77 0 0
1425567693 10523 1121 2202 16 77 0 0
1425569040 10523 1121 2202 16 77 0 0
1434698873 10523 1121 2202 22 77 0 0
1434788555 10523 1121 2202 22 77 0 0
1439025402 10527 1121 2202 22 77 0 0
1440918082 10527 1121 2202 23 77 0 0
1440918945 10527 1121 2202 24 77 0 0
1442074083 10527 1121 2202 24 77 0 0
1458041099 10527 1121 2202 28 77 0 0
1458098214 10548 1121 2202 28 77 0 0
