2013-09-01 0
2013-09-01 1
2013-09-01 2
2013-09-01 4
2013-09-01 5
2013-09-01 6
2013-09-01 8
2013-09-02 10
2013-09-02 8
2013-09-02 9
2013-09-04 26
2013-09-04 29
2013-09-04 30
2013-09-04 33
2013-09-04 36
2013-09-05 29
2013-09-05 39
2013-09-06 37
2013-09-06 39
2013-09-06 41
2013-09-07 10
2013-09-07 41
2013-09-08 41
2013-09-08 46
2013-09-08 47
2013-09-08 48
2013-09-08 50
2013-09-09 50
2013-09-09 55
2013-09-09 56
2013-09-10 58
2013-09-10 64
2013-09-10 66
2013-09-11 66
2013-09-12 67
2013-09-13 67
2013-09-13 69
2013-09-14 69
2013-09-14 70
2013-09-15 71
2013-09-15 72
2013-09-15 74
2013-09-16 74
2013-09-17 74
2013-09-18 74
2013-09-18 75
2013-09-18 76
2013-09-19 74
2013-09-19 76
2013-09-20 76
2013-09-20 82
2013-09-21 76
2013-09-21 78
2013-09-21 80
2013-09-21 82
2013-09-22 82
2013-09-23 82
2013-09-24 82
2013-09-24 83
2013-09-24 90
2013-09-25 90
2013-09-25 92
2013-09-26 92
2013-09-26 99
2013-09-27 99
2013-09-28 99
2013-10-01 99
2013-10-03 101
2013-10-03 103
2013-10-24 103
2013-11-02 103
2014-03-16 103
2014-03-29 103
2014-05-27 103
2015-01-01 103
2015-01-02 103
2015-01-07 103
2015-03-05 103
2015-06-19 103
2015-06-20 103
2015-08-08 103
2015-08-30 103
2015-09-13 103
2016-03-15 59
2016-03-16 59
